anime_id,character_id,role
39565,422,Supporting
39565,9,Unknown
39565,424,Supporting
39565,9,Unknown
39565,426,Supporting
39565,9,Unknown
39565,427,Supporting
39565,9,Unknown
39565,429,Supporting
39565,9,Unknown
39565,431,Supporting
39565,9,Unknown
38337,7720,Main
38337,9,Unknown
38337,7721,Main
38337,9,Unknown
38337,7722,Main
38337,9,Unknown
38337,7723,Main
38337,9,Unknown
38337,7724,Main
38337,9,Unknown
38337,7725,Supporting
38337,9,Unknown
38337,7726,Supporting
38337,9,Unknown
38337,7727,Supporting
38337,9,Unknown
38337,7728,Supporting
38337,9,Unknown
38337,7729,Supporting
38337,9,Unknown
34100,1197,Main
34100,9,Unknown
34100,7733,Main
34100,9,Unknown
34100,1195,Supporting
34100,9,Unknown
34100,1830,Supporting
34100,9,Unknown
34100,1198,Supporting
34100,9,Unknown
34100,1200,Supporting
34100,9,Unknown
34100,1202,Supporting
34100,9,Unknown
34100,7734,Supporting
34100,9,Unknown
34100,7735,Supporting
34100,9,Unknown
34100,6549,Supporting
34100,9,Unknown
11239,5022,Main
11239,9,Unknown
11239,5176,Main
11239,9,Unknown
11239,5885,Main
11239,9,Unknown
11239,5886,Main
11239,9,Unknown
11239,5887,Main
11239,9,Unknown
11239,5889,Main
11239,9,Unknown
11239,5891,Supporting
11239,9,Unknown
11239,5893,Supporting
11239,9,Unknown
11239,5894,Supporting
11239,9,Unknown
11239,5895,Supporting
11239,9,Unknown
56609,568,Main
56609,9,Unknown
56609,564,Main
56609,9,Unknown
56609,569,Main
56609,9,Unknown
56609,574,Supporting
56609,9,Unknown
56609,1713,Supporting
56609,9,Unknown
56609,579,Supporting
56609,9,Unknown
56609,1714,Supporting
56609,9,Unknown
10721,7740,Main
10721,9,Unknown
10721,7741,Main
10721,9,Unknown
10721,7743,Main
10721,9,Unknown
10721,7744,Main
10721,9,Unknown
10721,7745,Supporting
10721,9,Unknown
10721,7746,Supporting
10721,9,Unknown
10721,7747,Supporting
10721,9,Unknown
10721,7748,Supporting
10721,9,Unknown
10721,7749,Supporting
10721,9,Unknown
10721,7750,Supporting
10721,9,Unknown
10049,7751,Main
10049,9,Unknown
10049,7752,Main
10049,9,Unknown
10049,7753,Main
10049,9,Unknown
10049,7754,Supporting
10049,9,Unknown
10049,7755,Supporting
10049,9,Unknown
10049,7756,Supporting
10049,9,Unknown
10049,7757,Supporting
10049,9,Unknown
10049,7758,Supporting
10049,9,Unknown
10049,7760,Supporting
10049,9,Unknown
10049,7761,Supporting
10049,9,Unknown
2450,7763,Main
2450,9,Unknown
2450,7764,Main
2450,9,Unknown
2450,7765,Main
2450,9,Unknown
2450,7767,Main
2450,9,Unknown
2450,7769,Main
2450,9,Unknown
2450,7770,Main
2450,9,Unknown
2450,7772,Main
2450,9,Unknown
2450,7773,Main
2450,9,Unknown
2450,4501,Supporting
2450,7775,Supporting
2450,9,Unknown
52865,7780,Main
52865,9,Unknown
52865,7781,Main
52865,9,Unknown
52865,7782,Main
52865,9,Unknown
52865,7783,Main
52865,9,Unknown
52865,7784,Main
52865,9,Unknown
52865,7785,Supporting
52865,9,Unknown
52865,7786,Supporting
52865,9,Unknown
52865,7787,Supporting
52865,9,Unknown
52865,7788,Supporting
52865,9,Unknown
52865,7789,Supporting
52865,9,Unknown
4059,240,Main
4059,9,Unknown
4059,245,Main
4059,9,Unknown
4059,254,Supporting
4059,9,Unknown
4059,7792,Supporting
4059,9,Unknown
15689,564,Main
15689,9,Unknown
15689,569,Main
15689,9,Unknown
15689,568,Supporting
15689,9,Unknown
15689,574,Supporting
15689,9,Unknown
15689,1263,Supporting
15689,9,Unknown
15689,3266,Supporting
15689,9,Unknown
11113,3361,Main
11113,9,Unknown
11113,3362,Main
11113,9,Unknown
11113,3364,Main
11113,9,Unknown
11113,3365,Main
11113,9,Unknown
11113,3373,Supporting
11113,9,Unknown
35968,7438,Main
35968,9,Unknown
35968,7439,Main
35968,9,Unknown
35968,7440,Main
35968,9,Unknown
35968,7442,Main
35968,9,Unknown
35968,7443,Supporting
35968,9,Unknown
35968,7444,Supporting
35968,9,Unknown
35968,7445,Supporting
35968,9,Unknown
35968,7446,Supporting
35968,9,Unknown
35968,7447,Supporting
35968,9,Unknown
35968,7448,Supporting
35968,9,Unknown
793,3982,Main
793,9,Unknown
793,4633,Main
793,9,Unknown
793,4634,Main
793,9,Unknown
793,3977,Supporting
793,9,Unknown
793,3802,Supporting
793,9,Unknown
793,3980,Supporting
793,9,Unknown
793,4548,Supporting
793,9,Unknown
793,4635,Supporting
793,9,Unknown
793,4498,Supporting
793,9,Unknown
793,1071,Supporting
793,9,Unknown
31174,7802,Main
31174,9,Unknown
31174,7803,Main
31174,9,Unknown
31174,7804,Main
31174,9,Unknown
31174,7805,Main
31174,9,Unknown
31174,7806,Main
31174,9,Unknown
31174,7807,Main
31174,9,Unknown
31174,7808,Supporting
31174,9,Unknown
31174,7809,Supporting
31174,9,Unknown
31174,7810,Supporting
31174,9,Unknown
31174,7811,Supporting
31174,9,Unknown
46422,7814,Main
46422,9,Unknown
46422,7815,Main
46422,9,Unknown
46422,7816,Supporting
46422,9,Unknown
46422,7817,Supporting
46422,9,Unknown
46422,7818,Supporting
46422,9,Unknown
46422,7819,Supporting
46422,9,Unknown
46422,7820,Supporting
46422,9,Unknown
46422,7822,Supporting
46422,9,Unknown
46422,7823,Supporting
46422,9,Unknown
46422,7824,Supporting
46422,9,Unknown
18179,6459,Main
18179,9,Unknown
18179,6460,Main
18179,9,Unknown
18179,6461,Main
18179,9,Unknown
18179,6462,Main
18179,9,Unknown
18179,6463,Main
18179,9,Unknown
18179,6464,Main
18179,9,Unknown
18179,6465,Supporting
18179,9,Unknown
18179,6466,Supporting
18179,9,Unknown
18179,6467,Supporting
18179,9,Unknown
18179,6468,Supporting
18179,9,Unknown
51318,7829,Main
51318,9,Unknown
51318,7830,Main
51318,9,Unknown
51318,7831,Main
51318,9,Unknown
51318,7832,Supporting
51318,9,Unknown
51318,7833,Supporting
51318,9,Unknown
51318,7834,Supporting
51318,9,Unknown
51318,7835,Supporting
51318,9,Unknown
51318,7836,Supporting
51318,9,Unknown
51318,7837,Supporting
51318,9,Unknown
51318,7838,Supporting
51318,9,Unknown
2761,7843,Main
2761,9,Unknown
2761,7844,Main
2761,9,Unknown
2761,7845,Main
2761,9,Unknown
2761,7846,Main
2761,9,Unknown
2761,7847,Main
2761,9,Unknown
2761,7849,Supporting
2761,9,Unknown
2761,7851,Supporting
2761,9,Unknown
2761,7852,Supporting
2761,9,Unknown
2761,7854,Supporting
2761,9,Unknown
2761,7856,Supporting
2761,9,Unknown
60285,7861,Main
60285,9,Unknown
60285,7862,Main
60285,9,Unknown
60285,7863,Main
60285,9,Unknown
60285,7864,Supporting
60285,9,Unknown
60285,7865,Supporting
60285,9,Unknown
60285,7866,Supporting
60285,9,Unknown
60285,7867,Supporting
60285,9,Unknown
60285,7868,Supporting
60285,9,Unknown
60285,7869,Supporting
60285,9,Unknown
60285,7870,Supporting
60285,9,Unknown
658,7874,Main
658,9,Unknown
658,7875,Supporting
658,9,Unknown
658,7876,Supporting
658,9,Unknown
658,7877,Supporting
658,9,Unknown
658,7878,Supporting
658,9,Unknown
658,7880,Supporting
658,9,Unknown
658,228,Supporting
658,9,Unknown
658,7882,Supporting
658,9,Unknown
658,7883,Supporting
658,9,Unknown
658,7884,Supporting
658,9,Unknown
34944,1685,Main
34944,9,Unknown
34944,1689,Main
34944,9,Unknown
34944,1686,Main
34944,9,Unknown
34944,1687,Supporting
34944,9,Unknown
34944,1688,Supporting
34944,9,Unknown
34944,2488,Supporting
34944,9,Unknown
34944,1690,Supporting
34944,9,Unknown
34944,1691,Supporting
34944,9,Unknown
34944,1692,Supporting
34944,9,Unknown
34944,1694,Supporting
34944,9,Unknown
48171,7887,Main
48171,9,Unknown
48171,7889,Main
48171,9,Unknown
48171,7890,Main
48171,9,Unknown
48171,7891,Main
48171,9,Unknown
48171,7892,Supporting
48171,9,Unknown
48171,7894,Supporting
48171,9,Unknown
48171,7896,Supporting
48171,9,Unknown
38409,2790,Main
38409,9,Unknown
38409,2792,Main
38409,9,Unknown
38409,2793,Main
38409,9,Unknown
38409,2794,Supporting
38409,9,Unknown
38409,2796,Supporting
38409,9,Unknown
38409,2797,Supporting
38409,9,Unknown
38409,2799,Supporting
38409,9,Unknown
38409,4377,Supporting
38409,9,Unknown
38409,4130,Supporting
38409,9,Unknown
38409,4131,Supporting
38409,9,Unknown
73,6697,Main
73,9,Unknown
73,6698,Main
73,9,Unknown
73,6699,Main
73,9,Unknown
73,6701,Supporting
73,9,Unknown
73,6702,Supporting
73,9,Unknown
73,7901,Supporting
73,9,Unknown
73,6703,Supporting
73,9,Unknown
73,7902,Supporting
73,9,Unknown
73,7903,Supporting
73,9,Unknown
73,6704,Supporting
73,9,Unknown
15,7904,Main
15,9,Unknown
15,7906,Main
15,9,Unknown
15,7907,Main
15,9,Unknown
15,7909,Main
15,9,Unknown
15,7910,Main
15,9,Unknown
15,7911,Supporting
15,9,Unknown
15,7913,Supporting
15,9,Unknown
15,7914,Supporting
15,9,Unknown
15,7916,Supporting
15,9,Unknown
15,7917,Supporting
15,9,Unknown
55310,7920,Main
55310,9,Unknown
55310,7921,Main
55310,9,Unknown
55310,7922,Supporting
55310,9,Unknown
55310,7923,Supporting
55310,9,Unknown
55310,7924,Supporting
55310,9,Unknown
55310,7925,Supporting
55310,9,Unknown
55310,7926,Supporting
55310,9,Unknown
55310,7927,Supporting
55310,9,Unknown
55310,4845,Supporting
55310,9,Unknown
55310,7929,Supporting
55310,9,Unknown
21855,571,Main
21855,9,Unknown
21855,7930,Main
21855,9,Unknown
21855,564,Supporting
21855,9,Unknown
21855,719,Supporting
21855,9,Unknown
21855,567,Supporting
21855,9,Unknown
21855,1263,Supporting
21855,9,Unknown
21855,7931,Supporting
21855,9,Unknown
21855,7932,Supporting
21855,9,Unknown
57616,7933,Main
57616,9,Unknown
57616,7934,Main
57616,9,Unknown
57616,7935,Main
57616,9,Unknown
57616,7936,Main
57616,9,Unknown
57616,7937,Main
57616,9,Unknown
57616,7938,Main
57616,9,Unknown
57616,7939,Main
57616,9,Unknown
57616,7940,Main
57616,9,Unknown
57616,7941,Main
57616,9,Unknown
57616,7942,Main
57616,9,Unknown
11739,7946,Main
11739,9,Unknown
11739,7947,Main
11739,9,Unknown
11739,7948,Main
11739,9,Unknown
11739,7949,Main
11739,9,Unknown
11739,7950,Main
11739,9,Unknown
11739,7951,Supporting
11739,9,Unknown
11739,7953,Supporting
11739,9,Unknown
11739,5018,Supporting
11739,9,Unknown
11739,7954,Supporting
11739,9,Unknown
11739,7955,Supporting
11739,9,Unknown
33206,4478,Main
33206,9,Unknown
33206,4479,Main
33206,9,Unknown
33206,4481,Main
33206,9,Unknown
33206,4482,Supporting
33206,9,Unknown
33206,4484,Supporting
33206,9,Unknown
33206,4485,Supporting
33206,9,Unknown
33206,4488,Supporting
33206,9,Unknown
33206,4489,Supporting
33206,9,Unknown
33206,4491,Supporting
33206,9,Unknown
33206,7957,Supporting
33206,9,Unknown
16001,7958,Main
16001,9,Unknown
16001,7959,Main
16001,9,Unknown
16001,7960,Main
16001,9,Unknown
16001,7961,Main
16001,9,Unknown
16001,7962,Main
16001,9,Unknown
16001,7963,Supporting
16001,9,Unknown
16001,7964,Supporting
16001,9,Unknown
16001,7966,Supporting
16001,9,Unknown
16001,7967,Supporting
16001,9,Unknown
16001,7968,Supporting
16001,9,Unknown
21647,7970,Main
21647,9,Unknown
21647,7971,Main
21647,9,Unknown
21647,7972,Main
21647,9,Unknown
21647,7973,Main
21647,9,Unknown
21647,7975,Main
21647,9,Unknown
21647,7976,Supporting
21647,9,Unknown
21647,7977,Supporting
21647,9,Unknown
21647,7978,Supporting
21647,9,Unknown
21647,7979,Supporting
21647,9,Unknown
21647,7980,Supporting
21647,9,Unknown
41169,7982,Main
41169,9,Unknown
41169,7984,Main
41169,9,Unknown
41169,7986,Main
41169,9,Unknown
41169,7988,Main
41169,9,Unknown
41169,7990,Main
41169,9,Unknown
41169,7992,Supporting
41169,9,Unknown
41169,7993,Supporting
41169,9,Unknown
41169,5528,Supporting
41169,9,Unknown
41169,7995,Supporting
41169,9,Unknown
41169,7997,Supporting
41169,9,Unknown
1695,8000,Main
1695,9,Unknown
1695,8002,Main
1695,9,Unknown
1695,8003,Main
1695,9,Unknown
1695,8004,Main
1695,9,Unknown
1695,8005,Main
1695,9,Unknown
1695,8006,Main
1695,9,Unknown
1695,8008,Supporting
1695,9,Unknown
1695,8009,Supporting
1695,9,Unknown
1695,8010,Supporting
1695,9,Unknown
1695,8011,Supporting
1695,9,Unknown
532,7303,Main
532,9,Unknown
532,7304,Main
532,9,Unknown
532,7305,Main
532,9,Unknown
532,7306,Main
532,9,Unknown
532,7307,Main
532,9,Unknown
532,7308,Main
532,9,Unknown
532,7309,Main
532,9,Unknown
532,8013,Main
532,9,Unknown
532,7310,Main
532,9,Unknown
532,8014,Main
532,9,Unknown
35790,8015,Main
35790,9,Unknown
35790,8016,Main
35790,9,Unknown
35790,8017,Main
35790,9,Unknown
35790,8018,Supporting
35790,9,Unknown
35790,8019,Supporting
35790,9,Unknown
35790,8020,Supporting
35790,9,Unknown
35790,8021,Supporting
35790,9,Unknown
35790,8022,Supporting
35790,9,Unknown
35790,8024,Supporting
35790,9,Unknown
35790,8025,Supporting
35790,9,Unknown
8740,446,Main
8740,9,Unknown
8740,8026,Main
8740,9,Unknown
8740,6649,Main
8740,9,Unknown
8740,448,Supporting
8740,451,Supporting
8740,455,Supporting
8740,9,Unknown
8740,458,Supporting
8740,981,Supporting
8740,9,Unknown
8740,983,Supporting
8740,9,Unknown
8740,8027,Supporting
8740,9,Unknown
24997,8032,Main
24997,9,Unknown
24997,8034,Main
24997,9,Unknown
24997,8035,Main
24997,9,Unknown
24997,8037,Main
24997,9,Unknown
24997,8038,Main
24997,9,Unknown
24997,8039,Main
24997,9,Unknown
24997,8041,Main
24997,9,Unknown
24997,8042,Main
24997,9,Unknown
24997,8043,Main
24997,9,Unknown
24997,8044,Supporting
24997,9,Unknown
5682,8047,Main
5682,9,Unknown
5682,731,Main
5682,9,Unknown
5682,8048,Main
5682,9,Unknown
5682,8049,Supporting
5682,9,Unknown
5682,8050,Supporting
5682,9,Unknown
5682,8051,Supporting
5682,9,Unknown
5682,8052,Supporting
5682,9,Unknown
5682,8053,Supporting
5682,9,Unknown
5682,8054,Supporting
5682,9,Unknown
5682,8055,Supporting
5682,9,Unknown
61595,8059,Main
61595,8060,Main
61595,8061,Supporting
61595,8062,Supporting
61595,8063,Supporting
61595,8064,Supporting
61595,8065,Supporting
61595,8066,Supporting
187,3060,Main
187,9,Unknown
187,3061,Supporting
187,9,Unknown
187,3062,Supporting
187,9,Unknown
187,3063,Supporting
187,9,Unknown
187,3064,Supporting
187,9,Unknown
187,3066,Supporting
187,9,Unknown
187,3068,Supporting
187,9,Unknown
187,3069,Supporting
187,9,Unknown
187,3070,Supporting
187,9,Unknown
187,4686,Supporting
187,9,Unknown
56785,3209,Main
56785,9,Unknown
56785,4201,Main
56785,9,Unknown
56785,4202,Main
56785,9,Unknown
56785,3213,Main
56785,9,Unknown
56785,3211,Supporting
56785,9,Unknown
56785,3217,Supporting
56785,9,Unknown
56785,4573,Supporting
56785,9,Unknown
56785,3594,Supporting
56785,9,Unknown
56785,3222,Supporting
56785,9,Unknown
56785,5562,Supporting
56785,9,Unknown
55742,5848,Main
55742,9,Unknown
55742,5850,Main
55742,9,Unknown
55742,5851,Supporting
55742,9,Unknown
55742,5852,Supporting
55742,9,Unknown
55742,6179,Supporting
55742,9,Unknown
55742,8076,Supporting
55742,9,Unknown
55742,8077,Supporting
55742,9,Unknown
55742,8078,Supporting
55742,9,Unknown
55742,5855,Supporting
55742,9,Unknown
55742,8079,Supporting
55742,9,Unknown
7711,8082,Main
7711,9,Unknown
7711,8083,Main
7711,9,Unknown
7711,8084,Supporting
7711,9,Unknown
7711,8086,Supporting
7711,9,Unknown
7711,8088,Supporting
7711,9,Unknown
7711,8089,Supporting
7711,9,Unknown
7711,8091,Supporting
7711,9,Unknown
17265,8093,Main
17265,9,Unknown
17265,8094,Main
17265,9,Unknown
17265,8095,Main
17265,9,Unknown
17265,8096,Supporting
17265,9,Unknown
17265,8097,Supporting
17265,9,Unknown
17265,8098,Supporting
17265,9,Unknown
17265,8099,Supporting
17265,9,Unknown
17265,8100,Supporting
17265,9,Unknown
17265,8101,Supporting
17265,9,Unknown
17265,3723,Supporting
17265,9,Unknown
28,8104,Main
28,9,Unknown
28,8105,Main
28,9,Unknown
28,8106,Main
28,9,Unknown
28,8107,Main
28,9,Unknown
28,8108,Main
28,9,Unknown
28,8110,Main
28,9,Unknown
28,8111,Main
28,9,Unknown
28,8113,Supporting
28,9,Unknown
28,8114,Supporting
28,9,Unknown
28,8115,Supporting
28,9,Unknown
37675,2266,Main
37675,9,Unknown
37675,6331,Supporting
37675,9,Unknown
37675,6333,Supporting
37675,9,Unknown
37675,6334,Supporting
37675,9,Unknown
37675,6335,Supporting
37675,9,Unknown
37675,6336,Supporting
37675,9,Unknown
37675,6338,Supporting
37675,9,Unknown
37675,8117,Supporting
37675,9,Unknown
37675,8118,Supporting
37675,9,Unknown
37675,6340,Supporting
37675,9,Unknown
427,8121,Main
427,9,Unknown
427,8122,Main
427,9,Unknown
427,8123,Main
427,9,Unknown
427,8124,Supporting
427,9,Unknown
427,8125,Supporting
427,9,Unknown
427,7689,Supporting
427,9,Unknown
427,8127,Supporting
427,9,Unknown
427,8128,Supporting
427,9,Unknown
427,8129,Supporting
427,9,Unknown
427,8130,Supporting
427,9,Unknown
6438,3209,Main
6438,9,Unknown
6438,3213,Main
6438,9,Unknown
6438,3211,Supporting
6438,9,Unknown
6438,4202,Supporting
6438,9,Unknown
6438,3217,Supporting
6438,9,Unknown
6438,4573,Supporting
6438,9,Unknown
6438,5562,Supporting
6438,9,Unknown
6438,3589,Supporting
6438,9,Unknown
6438,3591,Supporting
6438,9,Unknown
6438,3592,Supporting
6438,9,Unknown
2829,8134,Main
2829,9,Unknown
2829,8136,Supporting
2829,9,Unknown
2829,8138,Supporting
2829,9,Unknown
2829,8140,Supporting
2829,9,Unknown
2829,8141,Supporting
2829,9,Unknown
2829,8142,Supporting
2829,9,Unknown
2829,8144,Supporting
2829,9,Unknown
2829,8145,Supporting
2829,9,Unknown
2829,4720,Supporting
2829,9,Unknown
2829,8148,Supporting
54118,3245,Main
54118,9,Unknown
54118,3246,Main
54118,9,Unknown
54118,3247,Main
54118,9,Unknown
54118,3248,Main
54118,9,Unknown
54118,3249,Main
54118,9,Unknown
54118,3250,Main
54118,9,Unknown
54118,3251,Main
54118,9,Unknown
54118,3253,Supporting
54118,9,Unknown
54118,3254,Supporting
54118,9,Unknown
54118,3255,Supporting
54118,9,Unknown
27775,8153,Main
27775,9,Unknown
27775,8154,Main
27775,9,Unknown
27775,8155,Supporting
27775,9,Unknown
27775,8156,Supporting
27775,9,Unknown
27775,8157,Supporting
27775,9,Unknown
27775,8158,Supporting
27775,9,Unknown
27775,8159,Supporting
27775,9,Unknown
27775,8160,Supporting
27775,9,Unknown
27775,8161,Supporting
27775,9,Unknown
27775,8162,Supporting
27775,9,Unknown
48580,4718,Main
48580,9,Unknown
48580,4719,Main
48580,9,Unknown
48580,4720,Supporting
48580,9,Unknown
48580,4721,Supporting
48580,9,Unknown
48580,4722,Supporting
48580,9,Unknown
48580,4723,Supporting
48580,9,Unknown
48580,4724,Supporting
48580,9,Unknown
48580,4726,Supporting
48580,9,Unknown
48580,4727,Supporting
48580,9,Unknown
48580,4728,Supporting
48580,9,Unknown
60108,446,Main
60108,9,Unknown
60108,448,Main
60108,9,Unknown
60108,449,Main
60108,9,Unknown
60108,451,Main
60108,9,Unknown
60108,453,Main
60108,9,Unknown
60108,455,Main
60108,9,Unknown
60108,457,Main
60108,9,Unknown
60108,981,Main
60108,9,Unknown
60108,983,Main
60108,9,Unknown
60108,458,Supporting
60108,9,Unknown
61508,4256,Main
61508,8165,Supporting
61508,8166,Supporting
61508,8167,Supporting
61508,8168,Supporting
61508,8169,Supporting
61508,8170,Supporting
61508,8171,Supporting
61508,8172,Supporting
61508,8173,Supporting
29803,2266,Main
29803,9,Unknown
29803,6331,Supporting
29803,9,Unknown
29803,6333,Supporting
29803,9,Unknown
29803,6334,Supporting
29803,9,Unknown
29803,6335,Supporting
29803,9,Unknown
29803,6336,Supporting
29803,9,Unknown
29803,6337,Supporting
29803,9,Unknown
29803,6338,Supporting
29803,9,Unknown
29803,8117,Supporting
29803,9,Unknown
29803,8118,Supporting
29803,9,Unknown
52976,1501,Main
52976,9,Unknown
52976,1503,Main
52976,9,Unknown
52976,1504,Main
52976,9,Unknown
52976,4607,Supporting
52976,9,Unknown
52976,4608,Supporting
52976,1506,Supporting
52976,9,Unknown
52976,8175,Supporting
52976,9,Unknown
52976,8176,Supporting
52976,9,Unknown
52976,1507,Supporting
52976,9,Unknown
52976,8177,Supporting
57353,8181,Main
57353,9,Unknown
57353,8182,Main
57353,9,Unknown
57353,8183,Main
57353,9,Unknown
57353,8184,Supporting
57353,9,Unknown
57353,8185,Supporting
57353,9,Unknown
57353,8186,Supporting
57353,9,Unknown
57353,8187,Supporting
57353,9,Unknown
57353,8188,Supporting
57353,9,Unknown
57353,8190,Supporting
57353,9,Unknown
57353,8191,Supporting
57353,9,Unknown
34437,289,Main
34437,9,Unknown
34437,291,Main
34437,9,Unknown
34437,293,Main
34437,9,Unknown
34437,295,Main
34437,9,Unknown
34437,306,Main
34437,9,Unknown
34437,297,Supporting
34437,9,Unknown
34437,299,Supporting
34437,9,Unknown
34437,300,Supporting
34437,9,Unknown
34437,304,Supporting
34437,9,Unknown
34437,8195,Supporting
34437,9,Unknown
30279,8198,Main
30279,9,Unknown
30279,8200,Main
30279,9,Unknown
30279,8201,Main
30279,9,Unknown
30279,8202,Main
30279,9,Unknown
30279,8203,Supporting
30279,9,Unknown
30279,8204,Supporting
30279,9,Unknown
30279,8205,Supporting
30279,9,Unknown
30279,8206,Supporting
30279,9,Unknown
30279,8207,Supporting
30279,9,Unknown
30279,8208,Supporting
30279,9,Unknown
22961,8213,Main
22961,9,Unknown
22961,8214,Main
22961,9,Unknown
22961,8215,Supporting
22961,9,Unknown
22961,8216,Supporting
22961,9,Unknown
22961,8217,Supporting
22961,9,Unknown
22961,228,Supporting
22961,9,Unknown
790,8222,Main
790,9,Unknown
790,8223,Main
790,9,Unknown
790,8224,Main
790,9,Unknown
790,8225,Main
790,9,Unknown
790,2368,Supporting
790,9,Unknown
790,8226,Supporting
790,9,Unknown
790,8228,Supporting
790,9,Unknown
790,8229,Supporting
790,9,Unknown
790,8230,Supporting
790,9,Unknown
790,8231,Supporting
790,9,Unknown
32995,8234,Main
32995,9,Unknown
32995,7168,Main
32995,9,Unknown
32995,8235,Main
32995,9,Unknown
32995,8236,Supporting
32995,9,Unknown
32995,7169,Supporting
32995,9,Unknown
32995,8237,Supporting
32995,9,Unknown
32995,8238,Supporting
32995,9,Unknown
32995,8239,Supporting
32995,9,Unknown
32995,8240,Supporting
32995,9,Unknown
32995,8241,Supporting
32995,9,Unknown
35222,8243,Main
35222,9,Unknown
35222,8244,Main
35222,9,Unknown
35222,8245,Main
35222,9,Unknown
35222,8246,Main
35222,9,Unknown
35222,8247,Supporting
35222,9,Unknown
35222,8248,Supporting
35222,9,Unknown
35222,8249,Supporting
35222,9,Unknown
35222,8250,Supporting
35222,9,Unknown
35222,8251,Supporting
35222,9,Unknown
35222,8252,Supporting
35222,9,Unknown
7062,5022,Main
7062,9,Unknown
7062,5176,Main
7062,9,Unknown
7062,5885,Main
7062,9,Unknown
7062,5886,Main
7062,9,Unknown
7062,5887,Main
7062,9,Unknown
7062,5889,Main
7062,9,Unknown
7062,5891,Supporting
7062,9,Unknown
7062,5893,Supporting
7062,9,Unknown
7062,5894,Supporting
7062,9,Unknown
7062,5895,Supporting
7062,9,Unknown
7338,6359,Main
7338,9,Unknown
7338,6360,Main
7338,9,Unknown
7338,6365,Supporting
7338,8256,Supporting
7338,9,Unknown
7338,8257,Supporting
7338,9,Unknown
7338,8258,Supporting
7338,9,Unknown
7338,8259,Supporting
7338,9,Unknown
7338,8260,Supporting
7338,9,Unknown
7338,8261,Supporting
7338,8262,Supporting
7338,9,Unknown
2952,8266,Main
2952,9,Unknown
2952,8267,Main
2952,9,Unknown
2952,8268,Main
2952,9,Unknown
2952,8270,Main
2952,9,Unknown
2952,8271,Supporting
2952,9,Unknown
2952,8272,Supporting
2952,9,Unknown
2952,8274,Supporting
2952,9,Unknown
2952,8275,Supporting
2952,9,Unknown
2952,8276,Supporting
2952,9,Unknown
2952,8277,Supporting
2952,9,Unknown
3907,8282,Main
3907,9,Unknown
3907,8283,Main
3907,9,Unknown
3907,8284,Main
3907,9,Unknown
3907,8285,Main
3907,9,Unknown
3907,8286,Supporting
3907,9,Unknown
3907,8287,Supporting
3907,9,Unknown
3907,8288,Supporting
3907,9,Unknown
3907,8289,Supporting
3907,9,Unknown
3907,8291,Supporting
3907,9,Unknown
3907,8292,Supporting
3907,9,Unknown
55993,3281,Main
55993,3621,Supporting
55993,3290,Supporting
55993,3622,Supporting
55993,7331,Supporting
55993,7332,Supporting
55993,7333,Supporting
55993,7334,Supporting
57066,4207,Main
57066,9,Unknown
57066,4209,Main
57066,9,Unknown
57066,4215,Main
57066,9,Unknown
57066,4210,Supporting
57066,9,Unknown
57066,4208,Supporting
57066,9,Unknown
57066,4211,Supporting
57066,9,Unknown
57066,8296,Supporting
57066,9,Unknown
57066,4212,Supporting
57066,9,Unknown
57066,3794,Supporting
57066,9,Unknown
57066,4214,Supporting
57066,9,Unknown
9289,8297,Main
9289,9,Unknown
9289,8298,Main
9289,9,Unknown
9289,8299,Main
9289,9,Unknown
9289,8300,Supporting
9289,9,Unknown
9289,8301,Supporting
9289,9,Unknown
9289,8302,Supporting
9289,9,Unknown
9289,8303,Supporting
9289,9,Unknown
9289,8305,Supporting
9289,9,Unknown
9289,8306,Supporting
9289,9,Unknown
9289,8307,Supporting
9289,9,Unknown
37932,4705,Main
37932,4706,Supporting
37932,4707,Supporting
37932,4708,Supporting
37932,4709,Supporting
37932,8308,Supporting
37932,4710,Supporting
37932,4711,Supporting
37932,4712,Supporting
37932,4714,Supporting
1470,5959,Main
1470,9,Unknown
1470,5960,Main
1470,9,Unknown
1470,5962,Supporting
1470,9,Unknown
1470,5964,Supporting
1470,9,Unknown
1470,5965,Supporting
1470,9,Unknown
1470,8309,Supporting
1470,9,Unknown
1470,5967,Supporting
1470,9,Unknown
1470,8311,Supporting
1470,9,Unknown
1470,8312,Supporting
1470,9,Unknown
1470,8313,Supporting
1470,9,Unknown
85,3378,Main
85,9,Unknown
85,8315,Main
85,9,Unknown
85,3380,Supporting
85,9,Unknown
85,8316,Supporting
85,9,Unknown
85,3381,Supporting
85,9,Unknown
85,3382,Supporting
85,9,Unknown
85,3379,Supporting
85,8317,Supporting
85,9,Unknown
85,3385,Supporting
85,9,Unknown
85,8319,Supporting
85,9,Unknown
60570,8322,Main
28297,8323,Main
28297,9,Unknown
28297,8324,Main
28297,9,Unknown
28297,8325,Main
28297,9,Unknown
28297,8326,Supporting
28297,9,Unknown
28297,8327,Supporting
28297,9,Unknown
28297,8328,Supporting
28297,9,Unknown
28297,8330,Supporting
28297,9,Unknown
28297,8331,Supporting
28297,9,Unknown
28297,8332,Supporting
28297,9,Unknown
28297,8333,Supporting
28297,9,Unknown
35848,8337,Main
35848,9,Unknown
35848,8339,Main
35848,9,Unknown
35848,8341,Supporting
35848,9,Unknown
35848,8342,Supporting
