anime_id,genre
2706,Demographic::Kids Kids
992,Comedy Comedy
992,Sci-Fi Sci-Fi
992,Theme::Harem Harem
992,Theme::Isekai Isekai
992,Theme::Mecha Mecha
23619,Comedy Comedy
23619,Ecchi Ecchi
7337,Theme::Historical Historical
7337,Theme::Parody Parody
36789,Comedy Comedy
36789,Fantasy Fantasy
32801,Adventure Adventure
32801,Comedy Comedy
32801,Fantasy Fantasy
32801,Ecchi Ecchi
53421,Comedy Comedy
53421,Romance Romance
53421,Theme::Love Status Quo Love Status Quo
53421,Theme::School School
53421,Demographic::Shounen Shounen
2624,Theme::Historical Historical
2624,Theme::Pets Pets
3223,Theme::Mecha Mecha
3223,Theme::Space Space
3223,Theme::Super Power Super Power
30988,Theme::CGDCT CGDCT
30988,Theme::Idols (Female) Idols (Female)
41556,Gourmet Gourmet
41556,Slice of Life Slice of Life
41556,Theme::Educational Educational
41556,Theme::Iyashikei Iyashikei
41556,Theme::Workplace Workplace
41556,Demographic::Shounen Shounen
30014,Comedy Comedy
30014,Romance Romance
22071,Comedy Comedy
22071,Romance Romance
51368,Action Action
51368,Adventure Adventure
51368,Fantasy Fantasy
51368,Theme::Historical Historical
51368,Theme::Samurai Samurai
51368,Demographic::Shounen Shounen
58172,Action Action
58172,Adventure Adventure
58172,Fantasy Fantasy
50803,Drama Drama
50803,Romance Romance
3946,Comedy Comedy
3946,Drama Drama
3946,Demographic::Seinen Seinen
37302,Fantasy Fantasy
37302,Sci-Fi Sci-Fi
1140,Adventure Adventure
1140,Drama Drama
1140,Fantasy Fantasy
1140,Romance Romance
1140,Sci-Fi Sci-Fi
25159,Theme::Harem Harem
25159,Theme::School School
25159,Theme::Super Power Super Power
1967,Award Winning Award Winning
1967,Drama Drama
1967,Sci-Fi Sci-Fi
1967,Theme::Mecha Mecha
1967,Theme::Military Military
1967,Theme::Space Space
1969,Drama Drama
1969,Sci-Fi Sci-Fi
1969,Theme::Mecha Mecha
1969,Theme::Military Military
1969,Theme::Space Space
3670,Theme::Mecha Mecha
3670,Theme::Military Military
50713,Action Action
50713,Fantasy Fantasy
50713,Romance Romance
50713,Sci-Fi Sci-Fi
50713,Theme::School School
50713,Theme::Urban Fantasy Urban Fantasy
10507,Theme::Super Power Super Power
10507,Theme::Team Sports Team Sports
1261,Comedy Comedy
1261,Sci-Fi Sci-Fi
1261,Theme::Anthropomorphic Anthropomorphic
1261,Theme::Mecha Mecha
1261,Theme::Super Power Super Power
4198,Fantasy Fantasy
4198,Sci-Fi Sci-Fi
5978,Comedy Comedy
5978,Supernatural Supernatural
5978,Theme::School School
5978,Theme::Visual Arts Visual Arts
5978,Demographic::Shounen Shounen
49755,Comedy Comedy
49755,Fantasy Fantasy
8666,Demographic::Shounen Shounen
872,Adventure Adventure
872,Comedy Comedy
872,Fantasy Fantasy
7066,Comedy Comedy
7066,Romance Romance
7066,Sci-Fi Sci-Fi
7066,Ecchi Ecchi
7066,Demographic::Seinen Seinen
4926,Adventure Adventure
4926,Drama Drama
1124,Romance Romance
1124,Sci-Fi Sci-Fi
1124,Theme::Military Military
1124,Theme::Space Space
2931,Mystery Mystery
2931,Slice of Life Slice of Life
2931,Supernatural Supernatural
2931,Demographic::Seinen Seinen
20973,Action Action
20973,Comedy Comedy
20973,Sci-Fi Sci-Fi
5279,Comedy Comedy
5279,Romance Romance
5279,Demographic::Seinen Seinen
27441,Comedy Comedy
27441,Fantasy Fantasy
27441,Theme::Isekai Isekai
27441,Theme::Music Music
6974,Comedy Comedy
6974,Mystery Mystery
6974,Sci-Fi Sci-Fi
6974,Supernatural Supernatural
6974,Theme::School School
6974,Theme::Time Travel Time Travel
39292,Adventure Adventure
39292,Comedy Comedy
39292,Fantasy Fantasy
39292,Gourmet Gourmet
29163,Theme::Showbiz Showbiz
29163,Theme::Workplace Workplace
2170,Romance Romance
2170,Sci-Fi Sci-Fi
2170,Supernatural Supernatural
2170,Theme::Mecha Mecha
2170,Theme::Super Power Super Power
2283,Sci-Fi Sci-Fi
2283,Sports Sports
2283,Theme::Martial Arts Martial Arts
2283,Theme::Mecha Mecha
1860,Action Action
1860,Drama Drama
1860,Horror Horror
1860,Supernatural Supernatural
1860,Theme::Martial Arts Martial Arts
1860,Theme::School School
25157,Action Action
25157,Comedy Comedy
25157,Fantasy Fantasy
25157,Romance Romance
25157,Ecchi Ecchi
25157,Theme::Harem Harem
25157,Theme::School School
25157,Demographic::Shounen Shounen
6169,Action Action
6169,Fantasy Fantasy
54122,Adventure Adventure
54122,Drama Drama
54122,Fantasy Fantasy
34019,Action Action
34019,Comedy Comedy
34019,Supernatural Supernatural
34019,Ecchi Ecchi
34019,Theme::Harem Harem
34019,Theme::Mythology Mythology
34019,Theme::School School
760,Action Action
760,Drama Drama
760,Supernatural Supernatural
760,Theme::Martial Arts Martial Arts
760,Theme::Super Power Super Power
760,Demographic::Seinen Seinen
56838,Comedy Comedy
56838,Romance Romance
56838,Supernatural Supernatural
56838,Theme::Harem Harem
56838,Theme::Mythology Mythology
56838,Theme::School School
56838,Demographic::Shounen Shounen
27899,Action Action
27899,Fantasy Fantasy
27899,Horror Horror
27899,Suspense Suspense
27899,Theme::Gore Gore
27899,Theme::Psychological Psychological
27899,Theme::Urban Fantasy Urban Fantasy
27899,Demographic::Seinen Seinen
3614,Mystery Mystery
3614,Supernatural Supernatural
3614,Theme::Adult Cast Adult Cast
3614,Theme::Detective Detective
1435,Action Action
1435,Adventure Adventure
1435,Comedy Comedy
1435,Mystery Mystery
1435,Demographic::Seinen Seinen
11375,Action Action
11375,Adventure Adventure
11375,Fantasy Fantasy
11375,Mystery Mystery
11375,Sci-Fi Sci-Fi
40602,Adventure Adventure
40602,Drama Drama
40602,Mystery Mystery
40602,Sci-Fi Sci-Fi
40602,Suspense Suspense
40602,Theme::Psychological Psychological
40602,Theme::Survival Survival
40602,Demographic::Shoujo Shoujo
26165,Avant Garde Avant Garde
26165,Drama Drama
26165,Fantasy Fantasy
26165,Girls Love Girls Love
26165,Ecchi Ecchi
26165,Theme::Anthropomorphic Anthropomorphic
26165,Theme::Psychological Psychological
26165,Theme::School School
44071,Action Action
44071,Adventure Adventure
44071,Fantasy Fantasy
50647,Action Action
50647,Adventure Adventure
50647,Fantasy Fantasy
50647,Theme::Historical Historical
50647,Theme::Martial Arts Martial Arts
3738,Adventure Adventure
3738,Comedy Comedy
3738,Theme::Anthropomorphic Anthropomorphic
3738,Theme::Gag Humor Gag Humor
1205,Adventure Adventure
1205,Fantasy Fantasy
31234,Demographic::Seinen Seinen
18745,Demographic::Josei Josei
37595,Adventure Adventure
37595,Comedy Comedy
37595,Romance Romance
37595,Demographic::Shoujo Shoujo
25389,Action Action
25389,Adventure Adventure
25389,Comedy Comedy
25389,Fantasy Fantasy
25389,Demographic::Shounen Shounen
367,Demographic::Shoujo Shoujo
52995,Action Action
52995,Adventure Adventure
52995,Fantasy Fantasy
52995,Theme::Harem Harem
52995,Theme::Isekai Isekai
32086,Drama Drama
32086,Sci-Fi Sci-Fi
32086,Suspense Suspense
32086,Theme::Mecha Mecha
32086,Theme::Psychological Psychological
32086,Theme::Survival Survival
32086,Demographic::Seinen Seinen
14027,Comedy Comedy
14027,Romance Romance
14027,Ecchi Ecchi
14027,Theme::Love Polygon Love Polygon
14027,Theme::School School
280,Adventure Adventure
280,Comedy Comedy
280,Fantasy Fantasy
280,Demographic::Shoujo Shoujo
8358,Action Action
8358,Adventure Adventure
8358,Comedy Comedy
8358,Demographic::Seinen Seinen
10116,Demographic::Seinen Seinen
7081,Demographic::Kids Kids
54309,Action Action
54309,Fantasy Fantasy
14653,Comedy Comedy
14653,Romance Romance
14653,Theme::Harem Harem
14653,Theme::Parody Parody
14653,Demographic::Shounen Shounen
36848,Comedy Comedy
36848,Romance Romance
36848,Theme::Harem Harem
36848,Theme::School School
16982,Comedy Comedy
16982,Romance Romance
16982,Theme::Harem Harem
16982,Theme::Parody Parody
16982,Demographic::Shounen Shounen
729,Comedy Comedy
729,Romance Romance
729,Sports Sports
729,Demographic::Shoujo Shoujo
42176,Comedy Comedy
42176,Drama Drama
42176,Romance Romance
42176,Supernatural Supernatural
31405,Drama Drama
31405,Mystery Mystery
31405,Suspense Suspense
31405,Theme::Historical Historical
31405,Theme::Military Military
36344,Theme::Mecha Mecha
36344,Theme::Military Military
34389,Demographic::Shounen Shounen
36342,Theme::Mecha Mecha
36342,Theme::Military Military
9931,Demographic::Kids Kids
1014,Comedy Comedy
1014,Fantasy Fantasy
2124,Theme::Mecha Mecha
2124,Theme::Military Military
2124,Theme::School School
2124,Theme::Super Power Super Power
13839,Comedy Comedy
13839,Mystery Mystery
13839,Sports Sports
13839,Theme::Detective Detective
13839,Theme::Team Sports Team Sports
13839,Demographic::Shounen Shounen
17247,Action Action
17247,Fantasy Fantasy
17247,Ecchi Ecchi
2084,Adventure Adventure
2084,Comedy Comedy
2084,Fantasy Fantasy
2084,Theme::Isekai Isekai
2084,Theme::Mecha Mecha
629,Comedy Comedy
629,Fantasy Fantasy
629,Romance Romance
629,Sci-Fi Sci-Fi
41530,Drama Drama
41530,Suspense Suspense
41530,Theme::Mahou Shoujo Mahou Shoujo
41530,Theme::Psychological Psychological
59744,Drama Drama
59744,Fantasy Fantasy
12119,Slice of Life Slice of Life
12119,Supernatural Supernatural
1601,Drama Drama
1601,Mystery Mystery
1601,Supernatural Supernatural
1601,Suspense Suspense
29437,Action Action
29437,Comedy Comedy
29437,Mystery Mystery
29437,Demographic::Shounen Shounen
4896,Horror Horror
4896,Mystery Mystery
4896,Supernatural Supernatural
4896,Suspense Suspense
4896,Theme::Gore Gore
4896,Theme::Psychological Psychological
39995,Comedy Comedy
39995,Supernatural Supernatural
32094,Comedy Comedy
32094,Fantasy Fantasy
35540,Theme::CGDCT CGDCT
35540,Theme::School School
37886,Drama Drama
37886,Romance Romance
4063,Action Action
4063,Comedy Comedy
4063,Romance Romance
4063,Ecchi Ecchi
4063,Theme::Harem Harem
4063,Theme::Super Power Super Power
4063,Demographic::Seinen Seinen
14617,Action Action
14617,Adventure Adventure
14617,Theme::Historical Historical
14617,Theme::Samurai Samurai
508,Adventure Adventure
508,Comedy Comedy
508,Demographic::Kids Kids
41215,Action Action
41215,Adventure Adventure
41215,Fantasy Fantasy
41215,Theme::Historical Historical
41215,Theme::Martial Arts Martial Arts
36475,Theme::Military Military
36475,Theme::Video Game Video Game
620,Drama Drama
620,Fantasy Fantasy
620,Horror Horror
620,Mystery Mystery
620,Demographic::Shounen Shounen
60154,Comedy Comedy
60154,Fantasy Fantasy
60154,Sci-Fi Sci-Fi
60154,Theme::Harem Harem
60154,Theme::Isekai Isekai
60154,Theme::Mecha Mecha
60154,Theme::Reincarnation Reincarnation
60154,Theme::Space Space
60336,Action Action
60336,Adventure Adventure
60336,Sci-Fi Sci-Fi
60336,Theme::Military Military
60336,Theme::Space Space
51064,Action Action
51064,Adventure Adventure
51064,Fantasy Fantasy
51064,Theme::Isekai Isekai
51064,Theme::Reincarnation Reincarnation
5830,Demographic::Kids Kids
1555,Comedy Comedy
1555,Romance Romance
1555,Theme::Harem Harem
1555,Theme::School School
45653,Comedy Comedy
45653,Romance Romance
45653,Theme::Love Status Quo Love Status Quo
45653,Theme::School School
45653,Theme::Strategy Game Strategy Game
45653,Demographic::Shounen Shounen
10321,Comedy Comedy
10321,Romance Romance
10321,Theme::Idols (Male) Idols (Male)
10321,Theme::Music Music
10321,Theme::Reverse Harem Reverse Harem
10321,Theme::School School
10321,Demographic::Josei Josei
54284,Theme::Adult Cast Adult Cast
54284,Theme::Otaku Culture Otaku Culture
2011,Action Action
2011,Comedy Comedy
2011,Theme::Adult Cast Adult Cast
2011,Theme::Workplace Workplace
2011,Demographic::Seinen Seinen
21851,Theme::Parody Parody
21851,Theme::School School
42359,Action Action
42359,Supernatural Supernatural
553,Boys Love Boys Love
553,Fantasy Fantasy
553,Horror Horror
553,Mystery Mystery
553,Theme::Detective Detective
553,Theme::Vampire Vampire
553,Demographic::Shoujo Shoujo
1554,Drama Drama
1554,Supernatural Supernatural
55150,Comedy Comedy
55150,Fantasy Fantasy
55150,Romance Romance
55150,Demographic::Shoujo Shoujo
30845,Theme::Idols (Female) Idols (Female)
30845,Theme::Music Music
286,Adventure Adventure
286,Sci-Fi Sci-Fi
286,Demographic::Shounen Shounen
58,Adventure Adventure
58,Drama Drama
58,Horror Horror
58,Sci-Fi Sci-Fi
58,Theme::Gore Gore
58,Theme::Mecha Mecha
58,Theme::Military Military
58,Theme::Space Space
58,Theme::Survival Survival
58681,Action Action
58681,Adventure Adventure
58681,Mystery Mystery
58681,Theme::Historical Historical
58681,Theme::Martial Arts Martial Arts
47044,Action Action
47044,Fantasy Fantasy
2674,Adventure Adventure
2674,Comedy Comedy
2674,Fantasy Fantasy
2674,Sci-Fi Sci-Fi
48964,Comedy Comedy
48964,Drama Drama
48964,Fantasy Fantasy
48964,Theme::Historical Historical
48964,Theme::Time Travel Time Travel
14829,Action Action
14829,Comedy Comedy
13171,Comedy Comedy
13171,Supernatural Supernatural
56146,Drama Drama
56146,Fantasy Fantasy
56146,Theme::Psychological Psychological
56146,Theme::Video Game Video Game
6463,Demographic::Kids Kids
2815,Demographic::Kids Kids
395,Action Action
395,Drama Drama
395,Horror Horror
395,Sci-Fi Sci-Fi
395,Suspense Suspense
395,Theme::Gore Gore
395,Theme::High Stakes Game High Stakes Game
395,Theme::Psychological Psychological
395,Theme::Survival Survival
395,Demographic::Seinen Seinen
383,Comedy Comedy
383,Sci-Fi Sci-Fi
1556,Horror Horror
1556,Mystery Mystery
1556,Supernatural Supernatural
1556,Theme::Detective Detective
1556,Theme::Gore Gore
1556,Theme::Mythology Mythology
1556,Demographic::Seinen Seinen
18343,Theme::CGDCT CGDCT
18343,Theme::Educational Educational
18343,Theme::Military Military
18343,Theme::School School
15819,Demographic::Shounen Shounen
3222,Theme::Mecha Mecha
3222,Theme::Space Space
3222,Theme::Super Power Super Power
4195,Comedy Comedy
4195,Ecchi Ecchi
9159,Action Action
9159,Comedy Comedy
9159,Horror Horror
9159,Supernatural Supernatural
9159,Demographic::Shounen Shounen
17917,Demographic::Kids Kids
3121,Comedy Comedy
3121,Ecchi Ecchi
6379,Comedy Comedy
6379,Ecchi Ecchi
6379,Demographic::Seinen Seinen
13183,Action Action
13183,Fantasy Fantasy
20649,Drama Drama
20649,Romance Romance
20649,Demographic::Shounen Shounen
21603,Drama Drama
21603,Mystery Mystery
21603,Sci-Fi Sci-Fi
60662,Boys Love Boys Love
60662,Comedy Comedy
1569,Comedy Comedy
1569,Drama Drama
1569,Romance Romance
1569,Theme::Crossdressing Crossdressing
1569,Theme::School School
1588,Comedy Comedy
1588,Romance Romance
40313,Theme::Mecha Mecha
40313,Theme::Super Power Super Power
10397,Drama Drama
10397,Romance Romance
10397,Theme::Harem Harem
10397,Theme::School School
1093,Drama Drama
1093,Gourmet Gourmet
1093,Demographic::Seinen Seinen
252,Drama Drama
252,Mystery Mystery
252,Supernatural Supernatural
252,Theme::Military Military
252,Theme::Psychological Psychological
3418,Action Action
3418,Comedy Comedy
3418,Theme::Gag Humor Gag Humor
3418,Theme::Parody Parody
3418,Demographic::Shounen Shounen
2757,Action Action
2757,Comedy Comedy
2757,Fantasy Fantasy
24347,Theme::Super Power Super Power
24347,Theme::Team Sports Team Sports
27539,Demographic::Kids Kids
11761,Action Action
11761,Comedy Comedy
11761,Ecchi Ecchi
11761,Theme::Martial Arts Martial Arts
11761,Theme::School School
11761,Theme::Super Power Super Power
11761,Demographic::Shounen Shounen
53040,Comedy Comedy
53040,Romance Romance
53040,Theme::Harem Harem
53040,Theme::School School
53040,Demographic::Shounen Shounen
60449,Theme::Mecha Mecha
60449,Theme::Space Space
1413,Action Action
1413,Adventure Adventure
1413,Comedy Comedy
1413,Demographic::Seinen Seinen
7308,Adventure Adventure
7308,Drama Drama
7308,Sci-Fi Sci-Fi
6262,Adventure Adventure
6262,Drama Drama
6262,Fantasy Fantasy
33299,Fantasy Fantasy
33299,Romance Romance
33299,Theme::Music Music
33299,Theme::Reverse Harem Reverse Harem
33299,Theme::School School
33299,Theme::Visual Arts Visual Arts
37983,Comedy Comedy
37983,Romance Romance
912,Demographic::Shounen Shounen
52446,Comedy Comedy
52446,Fantasy Fantasy
10456,Action Action
10456,Fantasy Fantasy
10456,Sci-Fi Sci-Fi
1944,Adventure Adventure
1944,Comedy Comedy
1944,Drama Drama
1944,Romance Romance
1944,Sci-Fi Sci-Fi
1944,Ecchi Ecchi
34302,Action Action
34302,Comedy Comedy
24171,Action Action
24171,Fantasy Fantasy
24171,Ecchi Ecchi
24171,Theme::Historical Historical
24171,Theme::Martial Arts Martial Arts
24171,Theme::Samurai Samurai
24171,Demographic::Shounen Shounen
8424,Comedy Comedy
8424,Ecchi Ecchi
8424,Theme::Harem Harem
8424,Theme::School School
16051,Comedy Comedy
16051,Sports Sports
16051,Ecchi Ecchi
16051,Theme::School School
16051,Theme::Team Sports Team Sports
1040,Drama Drama
1040,Romance Romance
1040,Demographic::Shoujo Shoujo
48753,Comedy Comedy
48753,Supernatural Supernatural
48753,Demographic::Shounen Shounen
79,Comedy Comedy
79,Fantasy Fantasy
79,Romance Romance
79,Ecchi Ecchi
79,Theme::Harem Harem
79,Theme::School School
79,Theme::Urban Fantasy Urban Fantasy
42395,Comedy Comedy
42395,Sports Sports
42395,Theme::School School
42395,Theme::Team Sports Team Sports
4021,Boys Love Boys Love
4021,Comedy Comedy
4021,Gourmet Gourmet
4021,Theme::Adult Cast Adult Cast
4021,Theme::Workplace Workplace
4021,Demographic::Shoujo Shoujo
36625,Action Action
36625,Horror Horror
36625,Mystery Mystery
36625,Supernatural Supernatural
36625,Demographic::Seinen Seinen
40930,Comedy Comedy
40930,Sci-Fi Sci-Fi
40930,Theme::Anthropomorphic Anthropomorphic
40930,Theme::CGDCT CGDCT
40930,Theme::Military Military
33573,Theme::CGDCT CGDCT
33573,Theme::Music Music
33573,Theme::School School
31417,Comedy Comedy
31417,Fantasy Fantasy
31417,Theme::Parody Parody
31417,Theme::School School
31417,Theme::Super Power Super Power
21439,Comedy Comedy
21439,Romance Romance
21439,Theme::Idols (Male) Idols (Male)
21439,Theme::Music Music
21439,Theme::Reverse Harem Reverse Harem
21439,Theme::School School
21439,Demographic::Josei Josei
1901,Action Action
1901,Adventure Adventure
1901,Drama Drama
1901,Mystery Mystery
1901,Romance Romance
1901,Sci-Fi Sci-Fi
1901,Demographic::Shoujo Shoujo
1602,Drama Drama
1602,Sci-Fi Sci-Fi
1602,Ecchi Ecchi
1602,Theme::Mecha Mecha
1602,Theme::Military Military
1602,Theme::Space Space
23359,Action Action
23359,Comedy Comedy
18277,Action Action
18277,Fantasy Fantasy
18277,Ecchi Ecchi
18277,Theme::Harem Harem
18277,Theme::School School
18277,Theme::Urban Fantasy Urban Fantasy
18277,Theme::Vampire Vampire
33730,Action Action
33730,Adventure Adventure
33730,Fantasy Fantasy
50175,Action Action
50175,Adventure Adventure
50175,Comedy Comedy
50175,Fantasy Fantasy
1668,Action Action
1668,Adventure Adventure
1668,Comedy Comedy
1668,Sci-Fi Sci-Fi
1668,Demographic::Shounen Shounen
34644,Action Action
34644,Sci-Fi Sci-Fi
34644,Ecchi Ecchi
1929,Action Action
1929,Comedy Comedy
30825,Horror Horror
30825,Mystery Mystery
30825,Supernatural Supernatural
56601,Drama Drama
56601,Girls Love Girls Love
2913,Adventure Adventure
2913,Drama Drama
2517,Drama Drama
2517,Romance Romance
2517,Theme::Adult Cast Adult Cast
2517,Theme::Historical Historical
2517,Demographic::Seinen Seinen
247,Fantasy Fantasy
247,Romance Romance
247,Theme::Isekai Isekai
247,Theme::Reverse Harem Reverse Harem
2569,Adventure Adventure
2569,Drama Drama
2132,Comedy Comedy
2132,Romance Romance
2132,Supernatural Supernatural
2132,Ecchi Ecchi
37814,Theme::Super Power Super Power
37814,Theme::Team Sports Team Sports
5197,Adventure Adventure
5197,Comedy Comedy
5197,Fantasy Fantasy
5197,Sports Sports
36343,Theme::Mecha Mecha
36343,Theme::Military Military
49274,Action Action
49274,Drama Drama
49274,Fantasy Fantasy
49274,Romance Romance
49274,Theme::Historical Historical
49274,Theme::Martial Arts Martial Arts
59688,Action Action
59688,Comedy Comedy
59688,Sci-Fi Sci-Fi
59688,Theme::Gag Humor Gag Humor
59688,Theme::Historical Historical
59688,Theme::Parody Parody
59688,Theme::Samurai Samurai
59688,Demographic::Shounen Shounen
53151,Drama Drama
53151,Supernatural Supernatural
53151,Theme::Adult Cast Adult Cast
53151,Theme::Historical Historical
53151,Theme::Mythology Mythology
5030,Comedy Comedy
5030,Girls Love Girls Love
5030,Theme::Crossdressing Crossdressing
5030,Theme::Parody Parody
5030,Theme::School School
5030,Demographic::Seinen Seinen
40327,Adventure Adventure
40327,Fantasy Fantasy
40327,Demographic::Kids Kids
16890,Comedy Comedy
16890,Fantasy Fantasy
16890,Mystery Mystery
16890,Theme::Historical Historical
16890,Theme::Mythology Mythology
16890,Theme::School School
16890,Demographic::Josei Josei
34034,Action Action
34034,Fantasy Fantasy
34034,Theme::School School
34034,Theme::Strategy Game Strategy Game
34034,Demographic::Kids Kids
56242,Action Action
56242,Adventure Adventure
56242,Fantasy Fantasy
56242,Theme::Historical Historical
56242,Theme::Mythology Mythology
56242,Demographic::Shounen Shounen
10822,Demographic::Shounen Shounen
3138,Comedy Comedy
3138,Drama Drama
2200,Drama Drama
2200,Sci-Fi Sci-Fi
5440,Adventure Adventure
5440,Fantasy Fantasy
5440,Sci-Fi Sci-Fi
33417,Boys Love Boys Love
33417,Comedy Comedy
33417,Drama Drama
1652,Action Action
1652,Adventure Adventure
1652,Drama Drama
1652,Sci-Fi Sci-Fi
1652,Theme::Adult Cast Adult Cast
1652,Theme::Military Military
1652,Theme::Space Space
16742,Theme::Otaku Culture Otaku Culture
16742,Theme::School School
23673,Comedy Comedy
23673,Romance Romance
23673,Demographic::Shoujo Shoujo
3505,Theme::Martial Arts Martial Arts
3505,Theme::Mecha Mecha
3505,Theme::School School
3505,Theme::Super Power Super Power
448,Action Action
448,Drama Drama
448,Romance Romance
448,Supernatural Supernatural
448,Theme::Martial Arts Martial Arts
448,Theme::Super Power Super Power
448,Demographic::Seinen Seinen
21563,Fantasy Fantasy
21563,Romance Romance
21563,Theme::Isekai Isekai
21563,Theme::Mythology Mythology
21563,Theme::Reverse Harem Reverse Harem
21563,Demographic::Josei Josei
37184,Action Action
37184,Adventure Adventure
37184,Fantasy Fantasy
3218,Adventure Adventure
3218,Supernatural Supernatural
3218,Demographic::Shounen Shounen
59915,Action Action
59915,Adventure Adventure
59915,Fantasy Fantasy
59915,Theme::Historical Historical
59915,Theme::Martial Arts Martial Arts
2604,Theme::Mecha Mecha
2604,Theme::Military Military
19383,Avant Garde Avant Garde
19383,Horror Horror
19383,Supernatural Supernatural
30641,Demographic::Shounen Shounen
4162,Action Action
4162,Comedy Comedy
4162,Theme::Adult Cast Adult Cast
4162,Theme::Workplace Workplace
4162,Demographic::Seinen Seinen
22687,Action Action
22687,Horror Horror
22687,Sci-Fi Sci-Fi
22687,Suspense Suspense
22687,Theme::Gore Gore
22687,Theme::Space Space
22687,Theme::Survival Survival
22687,Demographic::Seinen Seinen
17391,Action Action
17391,Comedy Comedy
17391,Fantasy Fantasy
17391,Demographic::Shounen Shounen
50993,Demographic::Seinen Seinen
60523,Fantasy Fantasy
60523,Gourmet Gourmet
5691,Action Action
5691,Adventure Adventure
5691,Sci-Fi Sci-Fi
5691,Theme::Martial Arts Martial Arts
5691,Theme::School School
5691,Theme::Super Power Super Power
5691,Demographic::Shounen Shounen
2369,Action Action
2369,Mystery Mystery
2369,Supernatural Supernatural
5196,Sci-Fi Sci-Fi
5196,Slice of Life Slice of Life
5196,Demographic::Shounen Shounen
8475,Award Winning Award Winning
8475,Drama Drama
19023,Theme::Idols (Female) Idols (Female)
19023,Theme::Music Music
33254,Adventure Adventure
33254,Fantasy Fantasy
33254,Demographic::Shounen Shounen
3460,Adventure Adventure
3460,Fantasy Fantasy
3460,Demographic::Kids Kids
33728,Action Action
33728,Adventure Adventure
33728,Fantasy Fantasy
284,Action Action
284,Drama Drama
284,Romance Romance
284,Demographic::Shounen Shounen
3561,Adventure Adventure
3561,Sci-Fi Sci-Fi
998,Action Action
998,Adventure Adventure
998,Drama Drama
998,Horror Horror
998,Mystery Mystery
998,Romance Romance
998,Supernatural Supernatural
998,Demographic::Seinen Seinen
3312,Comedy Comedy
3312,Sci-Fi Sci-Fi
3312,Demographic::Shounen Shounen
34471,Demographic::Kids Kids
36873,Comedy Comedy
36873,Ecchi Ecchi
36873,Theme::Gag Humor Gag Humor
36873,Theme::Magical Sex Shift Magical Sex Shift
36873,Theme::Organized Crime Organized Crime
36873,Theme::Workplace Workplace
36873,Demographic::Seinen Seinen
35965,Demographic::Kids Kids
24261,Action Action
24261,Adventure Adventure
24261,Fantasy Fantasy
24261,Romance Romance
1592,Comedy Comedy
1592,Drama Drama
1592,Romance Romance
1592,Theme::Adult Cast Adult Cast
1592,Theme::Workplace Workplace
1592,Demographic::Seinen Seinen
6867,Action Action
6867,Drama Drama
6867,Sci-Fi Sci-Fi
61592,Action Action
61592,Adventure Adventure
61592,Fantasy Fantasy
61592,Theme::Historical Historical
61592,Theme::Martial Arts Martial Arts
31737,Action Action
31737,Comedy Comedy
31737,Fantasy Fantasy
31737,Romance Romance
31737,Ecchi Ecchi
31737,Theme::Harem Harem
31737,Theme::School School
31737,Theme::Urban Fantasy Urban Fantasy
10372,Action Action
10372,Supernatural Supernatural
10372,Demographic::Seinen Seinen
24909,Adventure Adventure
24909,Comedy Comedy
24909,Mystery Mystery
24909,Demographic::Kids Kids
2264,Adventure Adventure
2264,Fantasy Fantasy
50271,Action Action
50271,Drama Drama
50271,Fantasy Fantasy
50271,Romance Romance
50271,Theme::Historical Historical
50271,Theme::Martial Arts Martial Arts
3432,Adventure Adventure
3432,Comedy Comedy
59452,Action Action
59452,Adventure Adventure
59452,Fantasy Fantasy
36548,Drama Drama
36548,Mystery Mystery
36548,Supernatural Supernatural
36548,Suspense Suspense
36548,Theme::Adult Cast Adult Cast
36548,Theme::Psychological Psychological
36548,Demographic::Seinen Seinen
16033,Fantasy Fantasy
16033,Sci-Fi Sci-Fi
16033,Demographic::Josei Josei
53050,Comedy Comedy
53050,Romance Romance
53050,Theme::Adult Cast Adult Cast
53050,Theme::Harem Harem
53050,Demographic::Shounen Shounen
598,Drama Drama
598,Sci-Fi Sci-Fi
598,Demographic::Shounen Shounen
2651,Comedy Comedy
2651,Fantasy Fantasy
2651,Demographic::Kids Kids
634,Drama Drama
634,Romance Romance
634,Demographic::Seinen Seinen
1184,Adventure Adventure
1184,Comedy Comedy
1184,Drama Drama
1184,Sci-Fi Sci-Fi
52614,Drama Drama
52614,Romance Romance
52614,Sports Sports
52614,Theme::School School
52614,Theme::Team Sports Team Sports
52614,Demographic::Shounen Shounen
4936,Demographic::Shounen Shounen
57925,Comedy Comedy
57925,Sci-Fi Sci-Fi
1417,Action Action
1417,Adventure Adventure
1417,Comedy Comedy
1417,Mystery Mystery
1417,Demographic::Seinen Seinen
2573,Adventure Adventure
2573,Slice of Life Slice of Life
1688,Theme::Mahou Shoujo Mahou Shoujo
1688,Theme::School School
3616,Action Action
3616,Comedy Comedy
3616,Ecchi Ecchi
3616,Demographic::Shounen Shounen
3162,Adventure Adventure
3162,Drama Drama
6219,Fantasy Fantasy
6219,Romance Romance
11019,Adventure Adventure
11019,Comedy Comedy
11019,Fantasy Fantasy
11019,Demographic::Kids Kids
5968,Comedy Comedy
5968,Sci-Fi Sci-Fi
5968,Sports Sports
524,Comedy Comedy
524,Drama Drama
524,Romance Romance
