character_id,person_id,language
26549,349,Japanese
26550,1644,Japanese
1745,2899,Japanese
26552,2779,Japanese
26553,1199,Japanese
26554,841,Japanese
26555,1972,Japanese
26556,2440,Japanese
26557,294,Japanese
3821,405,Japanese
3823,173,Japanese
3831,2251,Japanese
3824,3825,Japanese
26559,3031,Japanese
26561,2184,Japanese
26562,290,Japanese
26563,140,Japanese
26564,1439,Japanese
26565,17,Japanese
26566,2053,Japanese
26567,8,Japanese
26568,1664,Japanese
26569,154,Japanese
26570,19,Japanese
4047,148,Japanese
4048,550,Japanese
18486,2251,Japanese
18487,296,Japanese
4049,290,Japanese
4050,184,Japanese
4051,566,Japanese
4052,142,Japanese
4053,525,Japanese
4054,173,Japanese
26571,3691,Japanese
26572,13267,Japanese
26573,13328,Japanese
26574,1724,Japanese
2498,3177,Japanese
26575,8916,Japanese
26578,1781,Japanese
26579,166,Japanese
26580,1628,Japanese
5263,3691,Japanese
26581,26582,Japanese
26583,5213,Japanese
26584,11355,Japanese
26585,5213,Japanese
26586,8146,Japanese
26587,8320,Japanese
26588,8407,Japanese
26589,2783,Japanese
26590,40,Japanese
26591,868,Japanese
26592,26443,Japanese
26593,883,Japanese
26594,2594,Japanese
26595,26596,Japanese
26597,607,Japanese
26598,270,Japanese
17525,4280,Japanese
17526,11970,Japanese
17527,6794,Japanese
17528,17529,Japanese
17533,15060,Japanese
17534,17535,Japanese
26599,26600,Japanese
17451,1972,Japanese
26601,2012,Japanese
26602,2378,Japanese
26603,548,Japanese
26604,432,Japanese
26605,349,Japanese
26606,79,Japanese
26607,296,Japanese
26608,184,Japanese
26609,26610,Japanese
26611,26612,Japanese
26613,26614,Japanese
6750,16164,Japanese
26618,1502,Japanese
26619,2835,Japanese
26620,21,Japanese
7650,177,Japanese
7651,7652,Japanese
26621,7553,Japanese
26622,7553,Japanese
26623,2532,Japanese
26624,1533,Japanese
26625,7648,Japanese
7557,382,Japanese
7551,4594,Japanese
7552,7553,Japanese
26626,711,Japanese
26627,26628,Japanese
26629,26630,Japanese
26631,1447,Japanese
26501,11681,Japanese
8962,24549,Japanese
26502,20856,Japanese
26503,365,Japanese
26635,1511,Japanese
26636,6958,Japanese
26637,18418,Japanese
26638,1811,Japanese
26639,1048,Japanese
26640,26154,Japanese
26480,503,Japanese
26641,6904,Japanese
26481,6620,Japanese
26482,13267,Japanese
26483,5291,Japanese
26484,2905,Japanese
26485,26486,Japanese
26487,7164,Japanese
26488,18180,Japanese
26642,26491,Japanese
25169,10956,Japanese
25170,520,Japanese
25171,6332,Japanese
25172,5163,Japanese
25173,12911,Japanese
25174,12914,Japanese
25175,12905,Japanese
25176,12903,Japanese
25177,2139,Japanese
25178,11,Japanese
3215,3216,Japanese
26643,1502,Japanese
26644,1028,Japanese
26645,166,Japanese
26646,108,Japanese
3209,3210,Japanese
6512,3705,Japanese
26647,26648,Japanese
26649,481,Japanese
11695,11,Japanese
11696,19,Japanese
11695,3354,Japanese
11697,15,Japanese
11698,1264,Japanese
11699,563,Japanese
2232,9401,Japanese
11700,3146,Japanese
11701,1526,Japanese
26654,3146,Japanese
5660,1203,Japanese
26656,75,Japanese
26657,1210,Japanese
26658,1199,Japanese
26659,276,Japanese
16263,525,Japanese
16690,5172,Japanese
25325,384,Japanese
26660,6871,Japanese
26661,1264,Japanese
7396,2315,Japanese
446,447,Japanese
448,17,Japanese
449,450,Japanese
455,456,Japanese
457,85,Japanese
5662,660,Japanese
26662,26663,Japanese
26664,171,Japanese
26665,290,Japanese
26666,4868,Japanese
26667,19212,Japanese
26668,2482,Japanese
26669,8007,Japanese
26670,292,Japanese
26671,425,Japanese
26672,292,Japanese
19449,2251,Japanese
26673,296,Japanese
26674,3065,Japanese
4002,146,Japanese
14492,110,Japanese
26676,268,Japanese
26677,1542,Japanese
26678,834,Japanese
25436,102,Japanese
14674,797,Japanese
26679,8329,Japanese
26680,709,Japanese
26684,98,Japanese
26685,268,Japanese
26688,13407,Japanese
26689,12253,Japanese
26690,25028,Japanese
26691,2626,Japanese
25796,1490,Japanese
26692,26693,Japanese
26694,104,Japanese
26695,14299,Japanese
26696,156,Japanese
26697,709,Japanese
26700,214,Japanese
13772,7991,Japanese
26701,10620,Japanese
9356,268,Japanese
26702,214,Japanese
11997,2132,Japanese
26703,144,Japanese
23626,3031,Japanese
26704,2783,Japanese
11174,6804,Japanese
8655,184,Japanese
13875,2647,Japanese
7506,7507,Japanese
13876,3419,Japanese
16498,75,Japanese
26706,2391,Japanese
26707,9981,Japanese
26708,2670,Japanese
17738,14279,Japanese
17298,16766,Japanese
17032,164,Japanese
17035,110,Japanese
21960,146,Japanese
17030,1155,Japanese
17033,499,Japanese
17034,3146,Japanese
17037,156,Japanese
26710,566,Japanese
26711,1328,Japanese
9063,11,Japanese
26712,10606,Japanese
26713,694,Japanese
26714,6262,Japanese
14791,1113,Japanese
26716,5398,Japanese
26262,3417,Japanese
26718,8478,Japanese
26265,544,Japanese
16205,1954,Japanese
22378,860,Japanese
26719,5420,Japanese
26266,936,Japanese
26720,1764,Japanese
26267,5155,Japanese
26721,1012,Japanese
9297,888,Japanese
9300,3585,Japanese
9298,3599,Japanese
26729,3417,Japanese
26730,6378,Japanese
26731,24567,Japanese
26732,766,Japanese
9301,5436,Japanese
9302,642,Japanese
9306,3048,Japanese
24854,24855,Japanese
24856,6990,Japanese
24857,10689,Japanese
26734,2570,Japanese
24858,1083,Japanese
26735,374,Japanese
24859,15740,Japanese
24861,13783,Japanese
24860,4480,Japanese
24862,24863,Japanese
17360,351,Japanese
17361,550,Japanese
17362,642,Japanese
17363,374,Japanese
17364,27,Japanese
295,296,Japanese
302,303,Japanese
17365,290,Japanese
17366,1531,Japanese
17367,730,Japanese
8957,100,Japanese
8958,266,Japanese
5333,2899,Japanese
8959,2315,Japanese
8960,5346,Japanese
8961,5140,Japanese
8962,845,Japanese
8963,4283,Japanese
4748,1453,Japanese
4750,1723,Japanese
26742,775,Japanese
4642,1453,Japanese
4643,320,Japanese
4647,810,Japanese
4649,1723,Japanese
4650,4398,Japanese
4751,9402,Japanese
4749,447,Japanese
24991,1483,Japanese
24995,501,Japanese
24996,2525,Japanese
24997,3477,Japanese
24993,179,Japanese
24990,570,Japanese
24992,709,Japanese
24998,296,Japanese
26743,7601,Japanese
5019,1511,Japanese
26744,1992,Japanese
26745,900,Japanese
26746,487,Japanese
10426,1019,Japanese
26747,356,Japanese
26748,2394,Japanese
26749,3601,Japanese
26750,3585,Japanese
26751,860,Japanese
26752,1048,Japanese
9306,2783,Japanese
26755,27,Japanese
26756,607,Japanese
26757,184,Japanese
26758,1841,Japanese
26759,1264,Japanese
26760,3470,Japanese
26761,6794,Japanese
26762,253,Japanese
26763,11,Japanese
13317,1028,Japanese
13318,4017,Japanese
13319,1502,Japanese
13320,6630,Japanese
13321,21,Japanese
13322,523,Japanese
13324,6871,Japanese
13325,2478,Japanese
13326,2288,Japanese
23162,4301,Japanese
1481,1322,Japanese
3093,1574,Japanese
16689,7162,Japanese
2232,16694,Japanese
16690,16691,Japanese
16693,1199,Japanese
6893,253,Japanese
26766,16697,Japanese
26767,450,Japanese
22976,226,Japanese
26769,751,Japanese
26770,4645,Japanese
26771,471,Japanese
26772,2440,Japanese
26773,3177,Japanese
26774,6940,Japanese
26775,1900,Japanese
26776,532,Japanese
26777,1828,Japanese
19836,79,Japanese
19837,3417,Japanese
19838,434,Japanese
19839,184,Japanese
19841,19,Japanese
19842,156,Japanese
19844,777,Japanese
19845,2647,Japanese
24237,69,Japanese
26781,110,Japanese
20352,20353,Japanese
20354,374,Japanese
20355,1735,Japanese
20356,2060,Japanese
20357,9270,Japanese
20360,2482,Japanese
20359,69,Japanese
26783,843,Japanese
20361,20362,Japanese
24065,1210,Japanese
26785,447,Japanese
26786,2478,Japanese
26787,3585,Japanese
26788,2713,Japanese
26789,360,Japanese
26790,1936,Japanese
26791,22106,Japanese
26792,5305,Japanese
26793,2600,Japanese
26794,399,Japanese
9073,4410,Japanese
9074,292,Japanese
26795,523,Japanese
26796,1511,Japanese
26797,2713,Japanese
26798,2526,Japanese
26799,22106,Japanese
26800,5736,Japanese
26801,1262,Japanese
26802,3240,Japanese
26803,523,Japanese
7243,294,Japanese
6025,548,Japanese
26804,11,Japanese
14846,14847,Japanese
26805,12914,Japanese
24034,142,Japanese
20285,26806,Japanese
5180,642,Japanese
26807,23511,Japanese
7660,1693,Japanese
7661,1083,Japanese
7662,4266,Japanese
7664,6990,Japanese
26809,26810,Japanese
26811,499,Japanese
26812,69,Japanese
26813,307,Japanese
26814,570,Japanese
26815,3015,Japanese
15611,1529,Japanese
17631,67,Japanese
26816,276,Japanese
228,26817,Japanese
6533,1628,Japanese
6534,919,Japanese
6535,788,Japanese
6536,6537,Japanese
6538,1628,Japanese
6539,54,Japanese
6540,6541,Japanese
6542,6543,Japanese
6544,832,Japanese
6545,544,Japanese
26825,6666,Japanese
26826,7853,Japanese
26827,341,Japanese
10813,447,Japanese
26828,26829,Japanese
26830,1526,Japanese
26831,10653,Japanese
26832,2234,Japanese
26833,8787,Japanese
26834,7381,Japanese
21532,349,Japanese
21533,642,Japanese
21534,77,Japanese
21536,471,Japanese
21535,296,Japanese
21537,146,Japanese
21540,548,Japanese
21538,10410,Japanese
21539,142,Japanese
26836,3363,Japanese
12225,471,Japanese
12227,2861,Japanese
12226,1157,Japanese
12228,1328,Japanese
12229,1474,Japanese
12230,1322,Japanese
12644,12645,Japanese
26838,278,Japanese
26839,830,Japanese
26840,71,Japanese
26841,351,Japanese
26842,1957,Japanese
26843,9476,Japanese
26844,8407,Japanese
26845,386,Japanese
26846,8,Japanese
26847,5580,Japanese
9906,3223,Japanese
228,23396,Japanese
26850,26851,Japanese
26852,730,Japanese
26853,2394,Japanese
26854,10546,Japanese
4904,2408,Japanese
23877,26856,Japanese
26857,179,Japanese
26858,489,Japanese
13949,6687,Japanese
21553,7965,Japanese
21554,566,Japanese
21555,2421,Japanese
21556,351,Japanese
21558,250,Japanese
21557,2060,Japanese
26859,303,Japanese
21559,471,Japanese
5004,3695,Japanese
26860,1664,Japanese
26861,471,Japanese
26862,1363,Japanese
15216,83,Japanese
26863,69,Japanese
26864,1322,Japanese
5174,4410,Japanese
26867,75,Japanese
26868,4742,Japanese
26869,42,Japanese
26870,52,Japanese
26871,499,Japanese
26872,1012,Japanese
26873,184,Japanese
26874,645,Japanese
26875,148,Japanese
26876,40,Japanese
26877,434,Japanese
26878,1155,Japanese
26880,503,Japanese
26881,2916,Japanese
26882,360,Japanese
26883,505,Japanese
26884,1727,Japanese
26885,528,Japanese
26886,23414,Japanese
16545,253,Japanese
26887,403,Japanese
26888,15827,Japanese
26890,26891,Japanese
26892,1222,Japanese
26893,12256,Japanese
26894,2567,Japanese
26895,795,Japanese
26896,1155,Japanese
26897,1466,Japanese
26898,1542,Japanese
26899,374,Japanese
26900,788,Japanese
26901,15,Japanese
26902,166,Japanese
103,2916,Japanese
26903,296,Japanese
26904,336,Japanese
26905,523,Japanese
26906,9401,Japanese
26907,2478,Japanese
19384,16766,Japanese
26908,2659,Japanese
26910,26911,Japanese
26912,4324,Japanese
23740,26913,Japanese
26914,3746,Japanese
16246,22454,Japanese
26915,26916,Japanese
26917,25839,Japanese
26918,26919,Japanese
26920,380,Japanese
26921,26922,Japanese
26923,13,Japanese
26924,1531,Japanese
17615,1882,Japanese
26925,1676,Japanese
26926,296,Japanese
26927,290,Japanese
26928,6904,Japanese
26929,166,Japanese
26930,425,Japanese
26931,276,Japanese
6943,100,Japanese
6944,290,Japanese
6947,140,Japanese
5660,2832,Japanese
6949,1328,Japanese
6945,450,Japanese
6950,471,Japanese
6951,1155,Japanese
6952,17,Japanese
19898,1264,Japanese
3753,42,Japanese
3754,270,Japanese
3755,992,Japanese
2404,1474,Japanese
3758,2012,Japanese
3760,847,Japanese
26933,3087,Japanese
26934,52,Japanese
26935,4852,Japanese
26936,16481,Japanese
18600,473,Japanese
18601,142,Japanese
18602,110,Japanese
18603,471,Japanese
18604,2899,Japanese
18605,158,Japanese
18606,1502,Japanese
18607,77,Japanese
26938,2511,Japanese
26939,22828,Japanese
23266,3210,Japanese
24229,1025,Japanese
24230,320,Japanese
14577,10115,Japanese
24231,8146,Japanese
24232,17234,Japanese
24233,7601,Japanese
26941,6076,Japanese
14185,4301,Japanese
24236,5334,Japanese
26942,110,Japanese
26943,296,Japanese
26944,607,Japanese
16631,142,Japanese
26945,1262,Japanese
26946,1322,Japanese
26947,2674,Japanese
26948,186,Japanese
26949,16164,Japanese
26950,9179,Japanese
1934,1878,Japanese
6533,1628,Japanese
6534,919,Japanese
6535,788,Japanese
6536,6537,Japanese
6538,1628,Japanese
6539,54,Japanese
6540,6541,Japanese
6542,6543,Japanese
6544,832,Japanese
6545,544,Japanese
20753,1035,Japanese
20754,1502,Japanese
26953,550,Japanese
26954,2143,Japanese
26955,15755,Japanese
20755,4307,Japanese
20756,177,Japanese
20757,1395,Japanese
20758,1199,Japanese
18756,3450,Japanese
18757,26956,Japanese
18758,26957,Japanese
18759,14299,Japanese
18761,471,Japanese
26958,550,Japanese
26959,2600,Japanese
18760,22773,Japanese
18763,1531,Japanese
18765,3562,Japanese
3170,1199,Japanese
3175,150,Japanese
3176,3177,Japanese
14205,1646,Japanese
26960,75,Japanese
26961,184,Japanese
6421,307,Japanese
6422,1177,Japanese
6423,73,Japanese
6424,3067,Japanese
6425,294,Japanese
6426,6427,Japanese
6429,79,Japanese
6431,4695,Japanese
26964,962,Japanese
26965,4158,Japanese
26968,365,Japanese
26969,4883,Japanese
26970,1012,Japanese
26971,21023,Japanese
26972,471,Japanese
26973,883,Japanese
22461,26974,Japanese
26975,1199,Japanese
26976,320,Japanese
26977,5961,Japanese
26978,6488,Japanese
17560,24514,Japanese
26979,3177,Japanese
26980,26981,Japanese
26982,21291,Japanese
26983,7766,Japanese
26985,21291,Japanese
3296,75,Japanese
4875,40,Japanese
16078,992,Japanese
4870,642,Japanese
16082,795,Japanese
26987,148,Japanese
26988,12338,Japanese
26989,384,Japanese
26990,6687,Japanese
10079,1331,Japanese
10080,1196,Japanese
10081,253,Japanese
10082,11,Japanese
10083,2713,Japanese
10084,1398,Japanese
10085,4992,Japanese
10086,294,Japanese
26991,3146,Japanese
26992,1735,Japanese
26993,2060,Japanese
4831,4832,Japanese
26994,499,Japanese
26995,152,Japanese
26996,499,Japanese
26997,106,Japanese
1989,290,Japanese
26998,1328,Japanese
20813,20814,Japanese
20815,108,Japanese
20816,1012,Japanese
27004,380,Japanese
27005,4662,Japanese
27006,4609,Japanese
27007,27008,Japanese
27009,1535,Japanese
27010,943,Japanese
27011,14981,Japanese
27014,4590,Japanese
6256,3891,Japanese
27015,256,Japanese
27016,9280,Japanese
11825,6049,Japanese
27017,23679,Japanese
27018,11355,Japanese
27019,382,Japanese
27020,9401,Japanese
27021,6049,Japanese
2266,27,Japanese
3752,795,Japanese
6331,6332,Japanese
3753,42,Japanese
6334,2139,Japanese
3754,270,Japanese
6338,6339,Japanese
3755,992,Japanese
8117,1019,Japanese
8118,270,Japanese
10727,726,Japanese
26621,10100,Japanese
27026,27027,Japanese
15658,808,Japanese
27028,27029,Japanese
10921,7048,Japanese
4557,816,Japanese
4558,4098,Japanese
4559,2234,Japanese
4560,4561,Japanese
4562,4563,Japanese
4565,341,Japanese
4566,4296,Japanese
4568,2234,Japanese
27031,4398,Japanese
27032,320,Japanese
27037,450,Japanese
27038,382,Japanese
27039,396,Japanese
27040,24364,Japanese
27041,499,Japanese
27042,3216,Japanese
27043,3354,Japanese
27044,168,Japanese
27045,104,Japanese
27046,865,Japanese
27047,5961,Japanese
27048,2607,Japanese
27049,645,Japanese
27050,7686,Japanese
27051,447,Japanese
27052,3223,Japanese
27053,3329,Japanese
27054,27055,Japanese
27056,4561,Japanese
27057,8919,Japanese
27059,1972,Japanese
27060,2578,Japanese
27061,1992,Japanese
27062,471,Japanese
27063,253,Japanese
27064,1464,Japanese
27065,27066,Japanese
27067,278,Japanese
27068,556,Japanese
27069,8,Japanese
27071,3144,Japanese
27072,11342,Japanese
27073,186,Japanese
27074,7106,Japanese
27075,374,Japanese
27076,546,Japanese
27077,148,Japanese
27078,532,Japanese
27079,222,Japanese
14035,27080,Japanese
25674,992,Japanese
7382,2086,Japanese
19575,2367,Japanese
15441,12914,Japanese
19980,11,Japanese
12047,85,Japanese
25675,877,Japanese
7388,1048,Japanese
19577,25676,Japanese
15442,2012,Japanese
10234,503,Japanese
10235,10236,Japanese
10237,1262,Japanese
27082,2749,Japanese
27083,1474,Japanese
27084,218,Japanese
27085,1363,Japanese
5754,4490,Japanese
27086,52,Japanese
1745,146,Japanese
23920,1972,Japanese
10800,256,Japanese
27087,75,Japanese
9716,142,Japanese
22736,79,Japanese
6421,67,Japanese
27088,3363,Japanese
27089,495,Japanese
27090,2313,Japanese
21856,792,Japanese
21857,548,Japanese
21859,2978,Japanese
21860,3470,Japanese
11740,2525,Japanese
24208,324,Japanese
24209,5394,Japanese
11743,11744,Japanese
11741,11742,Japanese
11746,2234,Japanese
11747,11014,Japanese
11748,11749,Japanese
24173,3135,Japanese
21867,56,Japanese
21868,21869,Japanese
21870,2978,Japanese
21871,356,Japanese
21872,154,Japanese
21873,184,Japanese
21874,100,Japanese
21875,1483,Japanese
21877,2367,Japanese
27099,642,Japanese
15501,182,Japanese
15502,9269,Japanese
12355,296,Japanese
15503,150,Japanese
15504,3065,Japanese
4165,382,Japanese
15506,380,Japanese
15508,166,Japanese
27101,664,Japanese
27103,22392,Japanese
27104,1035,Japanese
27105,3397,Japanese
27106,4855,Japanese
27107,9500,Japanese
27108,13,Japanese
27109,7015,Japanese
27110,1628,Japanese
27111,1035,Japanese
27112,1628,Japanese
27113,224,Japanese
27114,3048,Japanese
27115,16486,Japanese
27116,4664,Japanese
1791,1363,Japanese
27117,1954,Japanese
27118,684,Japanese
22098,642,Japanese
27119,919,Japanese
27120,268,Japanese
27121,3210,Japanese
27122,5394,Japanese
27123,11744,Japanese
27124,4237,Japanese
27125,688,Japanese
16183,27126,Japanese
27127,8777,Japanese
27128,7601,Japanese
27129,6979,Japanese
27130,7677,Japanese
27132,71,Japanese
27133,56,Japanese
27134,5095,Japanese
27135,48,Japanese
4875,4671,Japanese
3090,294,Japanese
27136,8,Japanese
27137,374,Japanese
16246,865,Japanese
27140,256,Japanese
27141,726,Japanese
27142,3135,Japanese
21918,8787,Japanese
27144,85,Japanese
11002,360,Japanese
27146,6145,Japanese
27147,12470,Japanese
27148,1422,Japanese
27149,2777,Japanese
27150,2261,Japanese
27151,1264,Japanese
27152,834,Japanese
27153,2526,Japanese
27154,144,Japanese
27155,374,Japanese
27156,15180,Japanese
27158,8598,Japanese
27159,2626,Japanese
27160,2580,Japanese
27161,15180,Japanese
27162,110,Japanese
27163,349,Japanese
27164,202,Japanese
27165,525,Japanese
27167,919,Japanese
10484,6145,Japanese
27170,4342,Japanese
27171,5963,Japanese
27172,9558,Japanese
27173,8777,Japanese
19520,2945,Japanese
27174,26188,Japanese
27175,7631,Japanese
27176,11742,Japanese
20078,6262,Japanese
24582,3884,Japanese
27178,1511,Japanese
27179,3177,Japanese
4191,447,Japanese
27180,382,Japanese
24790,19923,Japanese
24791,2170,Japanese
24792,7879,Japanese
24795,330,Japanese
24793,8392,Japanese
24794,11742,Japanese
27186,18276,Japanese
24796,7083,Japanese
27187,6560,Japanese
10541,3813,Japanese
10542,703,Japanese
27197,296,Japanese
27198,1205,Japanese
10547,3891,Japanese
10548,1725,Japanese
10549,11014,Japanese
5017,3138,Japanese
27199,204,Japanese
7358,322,Japanese
27200,499,Japanese
27201,140,Japanese
27202,1328,Japanese
27203,2251,Japanese
27204,18417,Japanese
27205,266,Japanese
27206,1735,Japanese
27207,711,Japanese
27208,250,Japanese
27209,276,Japanese
14696,11,Japanese
14697,27,Japanese
14698,503,Japanese
14704,737,Japanese
19191,9082,Japanese
19189,184,Japanese
19192,2835,Japanese
19190,12318,Japanese
27213,1395,Japanese
27214,4121,Japanese
27215,5213,Japanese
27216,1628,Japanese
21687,3324,Japanese
27217,73,Japanese
18192,27218,Japanese
27219,4098,Japanese
27220,735,Japanese
27221,334,Japanese
27224,3721,Japanese
27225,447,Japanese
27226,7420,Japanese
18619,7048,Japanese
11097,26829,Japanese
27227,332,Japanese
19170,27228,Japanese
27229,2532,Japanese
27230,1933,Japanese
27231,4563,Japanese
19396,2580,Japanese
19397,473,Japanese
19401,2570,Japanese
19400,1398,Japanese
19402,1591,Japanese
19403,1954,Japanese
27234,2423,Japanese
27235,2526,Japanese
19398,563,Japanese
19404,256,Japanese
27236,3950,Japanese
27237,186,Japanese
27238,294,Japanese
27239,868,Japanese
27240,919,Japanese
27241,792,Japanese
27242,4846,Japanese
27243,4483,Japanese
27244,7474,Japanese
27245,17951,Japanese
27246,26510,Japanese
27247,4664,Japanese
27248,1591,Japanese
27249,3946,Japanese
27250,3315,Japanese
27251,473,Japanese
27252,1769,Japanese
27254,17951,Japanese
27255,253,Japanese
27256,1914,Japanese
27257,177,Japanese
27258,4299,Japanese
27261,21,Japanese
27262,1725,Japanese
23051,622,Japanese
23053,5230,Japanese
27266,173,Japanese
23055,883,Japanese
9678,23911,Japanese
27268,15,Japanese
27269,274,Japanese
27270,3210,Japanese
27271,4017,Japanese
27272,246,Japanese
27273,1723,Japanese
27274,2600,Japanese
27275,2476,Japanese
27276,246,Japanese
4965,6630,Japanese
4966,12660,Japanese
4971,4972,Japanese
12265,728,Japanese
4974,4975,Japanese
22105,22106,Japanese
22972,1035,Japanese
22974,13562,Japanese
22975,4142,Japanese
27279,8988,Japanese
27281,7998,Japanese
27282,707,Japanese
27283,19,Japanese
27284,356,Japanese
27285,2251,Japanese
27286,405,Japanese
27287,13392,Japanese
27288,16302,Japanese
27289,1474,Japanese
27290,378,Japanese
7763,1511,Japanese
7764,73,Japanese
9460,324,Japanese
7765,7766,Japanese
7769,244,Japanese
7767,7768,Japanese
7770,7771,Japanese
9462,7420,Japanese
7775,6488,Japanese
7772,7359,Japanese
27292,378,Japanese
27293,166,Japanese
27294,1727,Japanese
27295,7556,Japanese
27296,14963,Japanese
27297,7601,Japanese
27298,525,Japanese
27299,27300,Japanese
27301,3067,Japanese
27302,276,Japanese
27303,570,Japanese
25419,525,Japanese
27305,27306,Japanese
27308,1574,Japanese
22055,69,Japanese
22056,2053,Japanese
22057,3691,Japanese
22058,5600,Japanese
22059,525,Japanese
22061,73,Japanese
22060,3691,Japanese
24623,2654,Japanese
6578,1924,Japanese
27310,1738,Japanese
7522,495,Japanese
7523,1086,Japanese
7524,110,Japanese
7525,907,Japanese
7528,140,Japanese
7529,276,Japanese
12002,290,Japanese
27314,246,Japanese
13417,428,Japanese
24515,421,Japanese
19968,24517,Japanese
27315,142,Japanese
27316,9149,Japanese
6167,2647,Japanese
27317,5188,Japanese
13425,184,Japanese
27318,1422,Japanese
2248,2445,Japanese
27320,1474,Japanese
27321,2136,Japanese
27322,102,Japanese
27323,473,Japanese
27324,16486,Japanese
27325,4852,Japanese
27326,548,Japanese
27327,12470,Japanese
27328,100,Japanese
27329,27330,Japanese
25472,428,Japanese
25473,2136,Japanese
25474,797,Japanese
25475,860,Japanese
25476,1954,Japanese
25477,1754,Japanese
25479,2358,Japanese
25481,148,Japanese
27331,365,Japanese
27332,548,Japanese
9073,4410,Japanese
9074,292,Japanese
11161,2668,Japanese
26797,2713,Japanese
26795,523,Japanese
1987,8518,Japanese
27334,8426,Japanese
26796,1511,Japanese
26800,5736,Japanese
27335,1453,Japanese
9678,2832,Japanese
27338,27339,Japanese
27340,1451,Japanese
27341,3703,Japanese
27342,27343,Japanese
27344,1664,Japanese
27345,24894,Japanese
27346,3322,Japanese
27347,23,Japanese
27348,775,Japanese
5016,6674,Japanese
12396,8320,Japanese
23433,17701,Japanese
27350,3003,Japanese
23435,6361,Japanese
27351,332,Japanese
27352,27353,Japanese
27354,2994,Japanese
9818,1152,Japanese
27355,3774,Japanese
26880,503,Japanese
26881,2916,Japanese
26882,360,Japanese
26884,1727,Japanese
26883,505,Japanese
26885,528,Japanese
26886,23414,Japanese
6264,27358,Japanese
27359,204,Japanese
27360,735,Japanese
6294,660,Japanese
6295,152,Japanese
6296,3087,Japanese
6297,154,Japanese
5137,222,Japanese
2964,5270,Japanese
27361,982,Japanese
6298,380,Japanese
27362,14853,Japanese
27363,8007,Japanese
27364,868,Japanese
27365,711,Japanese
27366,365,Japanese
27367,1393,Japanese
27368,2654,Japanese
27369,6904,Japanese
27370,2053,Japanese
27371,1769,Japanese
27372,2832,Japanese
27373,2060,Japanese
17542,156,Japanese
17544,5246,Japanese
17547,378,Japanese
27374,79,Japanese
17543,171,Japanese
17545,290,Japanese
17546,2600,Japanese
14464,505,Japanese
27375,27,Japanese
17548,6062,Japanese
14447,454,Japanese
14448,296,Japanese
14451,12187,Japanese
14452,11,Japanese
27378,2234,Japanese
14449,2526,Japanese
14450,244,Japanese
14453,8990,Japanese
14454,3793,Japanese
27379,2525,Japanese
11174,1474,Japanese
27380,471,Japanese
27381,356,Japanese
5380,256,Japanese
27382,253,Japanese
10467,374,Japanese
22151,296,Japanese
27383,1464,Japanese
27384,1019,Japanese
27385,1992,Japanese
14960,182,Japanese
14962,14963,Japanese
14964,3322,Japanese
14967,4299,Japanese
14968,382,Japanese
14970,7686,Japanese
14961,3721,Japanese
14969,3067,Japanese
14965,4187,Japanese
27387,27388,Japanese
5391,5464,Japanese
5393,5394,Japanese
5395,5396,Japanese
5397,5398,Japanese
5399,2935,Japanese
27389,3210,Japanese
27390,10221,Japanese
27391,3216,Japanese
27392,7041,Japanese
27393,81,Japanese
27396,405,Japanese
27397,27398,Japanese
27399,5736,Japanese
27400,27401,Japanese
27402,1529,Japanese
27403,27404,Japanese
27405,5725,Japanese
27406,2670,Japanese
27407,6427,Japanese
27408,9382,Japanese
6225,10221,Japanese
6227,1628,Japanese
6231,3210,Japanese
6229,22784,Japanese
27409,3067,Japanese
27413,1781,Japanese
5391,5464,Japanese
5393,5394,Japanese
5395,5396,Japanese
5397,5398,Japanese
5399,2935,Japanese
27421,403,Japanese
27422,1914,Japanese
27424,1199,Japanese
27425,1769,Japanese
27426,276,Japanese
27427,18070,Japanese
27428,184,Japanese
27429,4299,Japanese
27430,2659,Japanese
27431,19519,Japanese
27432,384,Japanese
27433,168,Japanese
27434,4123,Japanese
27435,447,Japanese
27436,3210,Japanese
27437,7359,Japanese
27438,182,Japanese
27439,645,Japanese
27440,7079,Japanese
27441,75,Japanese
27442,27443,Japanese
27444,15,Japanese
27445,1502,Japanese
25674,992,Japanese
7382,2086,Japanese
19575,2367,Japanese
15441,12914,Japanese
19980,11,Japanese
12047,85,Japanese
15446,2012,Japanese
25675,877,Japanese
27446,182,Japanese
7388,1048,Japanese
22216,26521,Japanese
12965,26522,Japanese
6395,26523,Japanese
14125,26524,Japanese
10186,26525,Japanese
15265,26526,Japanese
22218,26527,Japanese
26529,26530,Japanese
1608,26531,Japanese
7551,85,Japanese
7552,7553,Japanese
7554,27450,Japanese
27451,332,Japanese
27452,23293,Japanese
27453,2938,Japanese
27454,12187,Japanese
27455,27456,Japanese
27457,1037,Japanese
27458,450,Japanese
27461,843,Japanese
27462,22855,Japanese
17639,27463,Japanese
22294,2261,Japanese
27464,1596,Japanese
27465,9092,Japanese
27466,758,Japanese
24552,1466,Japanese
27467,12739,Japanese
27468,19186,Japanese
27469,9280,Japanese
27470,726,Japanese
27471,2532,Japanese
27472,4645,Japanese
27473,726,Japanese
27474,2532,Japanese
27475,27476,Japanese
27477,27478,Japanese
27479,27480,Japanese
27481,20928,Japanese
16436,16574,Japanese
27482,6935,Japanese
27483,218,Japanese
27484,226,Japanese
